snapshot_id,agent_id,version,tool_name,parameter_name,required,parameter_type,description
openclaw/2026.3.13,openclaw,2026.3.13,message,activityName,false,string,Activity name shown in sidebar (e.g. 'with fire'). Ignored for custom type.
openclaw/2026.3.13,openclaw,2026.3.13,message,activityUrl,false,string,Streaming URL (Twitch or YouTube). Only used with streaming type; may not render for bots.
openclaw/2026.3.13,openclaw,2026.3.13,message,activityState,false,string,State text. For custom type this is the status text; for others it shows in the flyout.
openclaw/2026.3.13,openclaw,2026.3.13,message,status,false,string,"Bot status: online, dnd, idle, invisible."
openclaw/2026.3.13,openclaw,2026.3.13,nodes,action,true,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,gatewayUrl,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,gatewayToken,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,timeoutMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,node,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,requestId,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,title,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,body,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,sound,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,priority,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,delivery,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,facing,false,string,camera_snap: front/back/both; camera_clip: front/back only.
openclaw/2026.3.13,openclaw,2026.3.13,nodes,maxWidth,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,quality,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,delayMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,deviceId,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,limit,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,duration,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,durationMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,includeAudio,false,boolean,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,fps,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,screenIndex,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,outPath,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,maxAgeMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,locationTimeoutMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,desiredAccuracy,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,notificationAction,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,notificationKey,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,notificationReplyText,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,command,false,array,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,cwd,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,env,false,array,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,commandTimeoutMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,invokeTimeoutMs,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,needsScreenRecording,false,boolean,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,invokeCommand,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,nodes,invokeParamsJson,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,pdf,prompt,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,pdf,pdf,false,string,Single PDF path or URL.
openclaw/2026.3.13,openclaw,2026.3.13,pdf,pdfs,false,array,Multiple PDF paths or URLs (up to 10).
openclaw/2026.3.13,openclaw,2026.3.13,pdf,pages,false,string,"Page range to process, e.g. ""1-5"", ""1,3,5-7"". Defaults to all pages."
openclaw/2026.3.13,openclaw,2026.3.13,pdf,model,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,pdf,maxBytesMb,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,process,action,true,string,Process action
openclaw/2026.3.13,openclaw,2026.3.13,process,sessionId,false,string,Session id for actions other than list
openclaw/2026.3.13,openclaw,2026.3.13,process,data,false,string,Data to write for write
openclaw/2026.3.13,openclaw,2026.3.13,process,keys,false,array,Key tokens to send for send-keys
openclaw/2026.3.13,openclaw,2026.3.13,process,hex,false,array,Hex bytes to send for send-keys
openclaw/2026.3.13,openclaw,2026.3.13,process,literal,false,string,Literal string for send-keys
openclaw/2026.3.13,openclaw,2026.3.13,process,text,false,string,Text to paste for paste
openclaw/2026.3.13,openclaw,2026.3.13,process,bracketed,false,boolean,Wrap paste in bracketed mode
openclaw/2026.3.13,openclaw,2026.3.13,process,eof,false,boolean,Close stdin after write
openclaw/2026.3.13,openclaw,2026.3.13,process,offset,false,number,Log offset
openclaw/2026.3.13,openclaw,2026.3.13,process,limit,false,number,Log length
openclaw/2026.3.13,openclaw,2026.3.13,process,timeout,false,number,For poll: wait up to this many milliseconds before returning
openclaw/2026.3.13,openclaw,2026.3.13,read,path,false,string,Path to the file to read (relative or absolute)
openclaw/2026.3.13,openclaw,2026.3.13,read,offset,false,number,Line number to start reading from (1-indexed)
openclaw/2026.3.13,openclaw,2026.3.13,read,limit,false,number,Maximum number of lines to read
openclaw/2026.3.13,openclaw,2026.3.13,read,file_path,false,string,Path to the file to read (relative or absolute)
openclaw/2026.3.13,openclaw,2026.3.13,session_status,sessionKey,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,session_status,model,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_history,sessionKey,true,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_history,limit,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_history,includeTools,false,boolean,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_list,kinds,false,array,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_list,limit,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_list,activeMinutes,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_list,messageLimit,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_send,sessionKey,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_send,label,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_send,agentId,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_send,message,true,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_send,timeoutSeconds,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,task,true,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,label,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,runtime,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,agentId,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,resumeSessionId,false,string,"Resume an existing agent session by its ID (e.g. a Codex session UUID from ~/.codex/sessions/). Requires runtime=""acp"". The agent replays conversation history via session/load instead of starting fresh."
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,model,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,thinking,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,cwd,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,runTimeoutSeconds,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,timeoutSeconds,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,thread,false,boolean,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,mode,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,cleanup,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,sandbox,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,streamTo,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,attachments,false,array,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_spawn,attachAs,false,object,None
openclaw/2026.3.13,openclaw,2026.3.13,sessions_yield,message,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,subagents,action,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,subagents,target,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,subagents,message,false,string,None
openclaw/2026.3.13,openclaw,2026.3.13,subagents,recentMinutes,false,number,None
openclaw/2026.3.13,openclaw,2026.3.13,tts,text,true,string,Text to convert to speech.
openclaw/2026.3.13,openclaw,2026.3.13,tts,channel,false,string,Optional channel id to pick output format (e.g. telegram).
openclaw/2026.3.13,openclaw,2026.3.13,web_fetch,url,true,string,HTTP or HTTPS URL to fetch.
openclaw/2026.3.13,openclaw,2026.3.13,web_fetch,extractMode,false,string,"Extraction mode (""markdown"" or ""text"")."
openclaw/2026.3.13,openclaw,2026.3.13,web_fetch,maxChars,false,number,Maximum characters to return (truncates when exceeded).
openclaw/2026.3.13,openclaw,2026.3.13,web_search,query,true,string,Search query string.
openclaw/2026.3.13,openclaw,2026.3.13,web_search,count,false,number,Number of results to return (1-10).
openclaw/2026.3.13,openclaw,2026.3.13,web_search,country,false,string,"2-letter country code for region-specific results (e.g., 'DE', 'US', 'ALL'). Default: 'US'."
openclaw/2026.3.13,openclaw,2026.3.13,web_search,language,false,string,"ISO 639-1 language code for results (e.g., 'en', 'de', 'fr')."
openclaw/2026.3.13,openclaw,2026.3.13,web_search,freshness,false,string,"Filter by time: 'day' (24h), 'week', 'month', or 'year'."
openclaw/2026.3.13,openclaw,2026.3.13,web_search,date_after,false,string,Only results published after this date (YYYY-MM-DD).
openclaw/2026.3.13,openclaw,2026.3.13,web_search,date_before,false,string,Only results published before this date (YYYY-MM-DD).
openclaw/2026.3.13,openclaw,2026.3.13,web_search,search_lang,false,string,"Brave language code for search results (e.g., 'en', 'de', 'en-gb', 'zh-hans', 'zh-hant', 'pt-br')."
openclaw/2026.3.13,openclaw,2026.3.13,web_search,ui_lang,false,string,"Locale code for UI elements in language-region format (e.g., 'en-US', 'de-DE', 'fr-FR', 'tr-TR'). Must include region subtag."
openclaw/2026.3.13,openclaw,2026.3.13,write,path,false,string,Path to the file to write (relative or absolute)
openclaw/2026.3.13,openclaw,2026.3.13,write,content,true,string,Content to write to the file
openclaw/2026.3.13,openclaw,2026.3.13,write,file_path,false,string,Path to the file to write (relative or absolute)
openclaw/2026.3.22,openclaw,2026.3.22,browser,action,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,target,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,node,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,profile,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,targetUrl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,url,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,targetId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,limit,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,maxChars,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,mode,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,snapshotFormat,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,refs,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,interactive,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,compact,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,depth,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,selector,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,frame,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,labels,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,fullPage,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,ref,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,element,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,type,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,level,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,paths,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,inputRef,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,timeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,accept,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,promptText,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,kind,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,doubleClick,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,button,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,modifiers,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,text,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,submit,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,slowly,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,key,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,delayMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,startRef,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,endRef,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,values,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,fields,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,width,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,height,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,timeMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,textGone,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,loadState,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,fn,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,browser,request,false,object,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,action,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,gatewayUrl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,gatewayToken,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,timeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,node,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,target,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,x,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,y,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,width,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,height,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,url,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,javaScript,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,outputFormat,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,maxWidth,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,quality,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,delayMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,jsonl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,canvas,jsonlPath,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,action,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,gatewayUrl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,gatewayToken,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,timeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,includeDisabled,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,job,false,object,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,jobId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,id,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,patch,false,object,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,text,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,mode,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,runMode,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,cron,contextMessages,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,edit,path,false,string,Path to the file to edit (relative or absolute)
openclaw/2026.3.22,openclaw,2026.3.22,edit,oldText,false,string,Exact text to find and replace (must match exactly)
openclaw/2026.3.22,openclaw,2026.3.22,edit,newText,false,string,New text to replace the old text with
openclaw/2026.3.22,openclaw,2026.3.22,edit,file_path,false,string,Path to the file to edit (relative or absolute)
openclaw/2026.3.22,openclaw,2026.3.22,edit,old_string,false,string,Exact text to find and replace (must match exactly)
openclaw/2026.3.22,openclaw,2026.3.22,edit,new_string,false,string,New text to replace the old text with
openclaw/2026.3.22,openclaw,2026.3.22,exec,command,true,string,Shell command to execute
openclaw/2026.3.22,openclaw,2026.3.22,exec,workdir,false,string,Working directory (defaults to cwd)
openclaw/2026.3.22,openclaw,2026.3.22,exec,env,false,object,None
openclaw/2026.3.22,openclaw,2026.3.22,exec,yieldMs,false,number,Milliseconds to wait before backgrounding (default 10000)
openclaw/2026.3.22,openclaw,2026.3.22,exec,background,false,boolean,Run in background immediately
openclaw/2026.3.22,openclaw,2026.3.22,exec,timeout,false,number,"Timeout in seconds (optional, kills process on expiry)"
openclaw/2026.3.22,openclaw,2026.3.22,exec,pty,false,boolean,"Run in a pseudo-terminal (PTY) when available (TTY-required CLIs, coding agents)"
openclaw/2026.3.22,openclaw,2026.3.22,exec,elevated,false,boolean,Run on the host with elevated permissions (if allowed)
openclaw/2026.3.22,openclaw,2026.3.22,exec,host,false,string,Exec host (sandbox|gateway|node).
openclaw/2026.3.22,openclaw,2026.3.22,exec,security,false,string,Exec security mode (deny|allowlist|full).
openclaw/2026.3.22,openclaw,2026.3.22,exec,ask,false,string,Exec ask mode (off|on-miss|always).
openclaw/2026.3.22,openclaw,2026.3.22,exec,node,false,string,Node id/name for host=node.
openclaw/2026.3.22,openclaw,2026.3.22,gateway,action,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,delayMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,reason,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,gatewayUrl,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,gatewayToken,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,timeoutMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,path,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,raw,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,baseHash,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,sessionKey,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,note,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,gateway,restartDelayMs,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,image,prompt,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,image,image,false,string,Single image path or URL.
openclaw/2026.3.22,openclaw,2026.3.22,image,images,false,array,"Multiple image paths or URLs (up to maxImages, default 20)."
openclaw/2026.3.22,openclaw,2026.3.22,image,model,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,image,maxBytesMb,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,image,maxImages,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,action,false,string,"Optional action: ""generate"" (default) or ""list"" to inspect available providers/models."
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,prompt,false,string,Image generation prompt.
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,image,false,string,Optional reference image path or URL for edit mode.
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,images,false,array,Optional reference images for edit mode (up to 5).
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,model,false,string,"Optional provider/model override, e.g. openai/gpt-image-1."
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,filename,false,string,Optional output filename hint. OpenClaw preserves the basename and saves under its managed media directory.
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,size,false,string,"Optional size hint like 1024x1024, 1536x1024, 1024x1536, 1024x1792, or 1792x1024."
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,aspectRatio,false,string,"Optional aspect ratio hint: 1:1, 2:3, 3:2, 3:4, 4:3, 4:5, 5:4, 9:16, 16:9, or 21:9."
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,resolution,false,string,"Optional resolution hint: 1K, 2K, or 4K. Useful for Google edit/generation flows."
openclaw/2026.3.22,openclaw,2026.3.22,image_generate,count,false,number,Optional number of images to request (1-4).
openclaw/2026.3.22,openclaw,2026.3.22,memory_get,path,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,memory_get,from,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,memory_get,lines,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,memory_search,query,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,memory_search,maxResults,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,memory_search,minScore,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,action,true,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,channel,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,target,false,string,Target channel/user id or name.
openclaw/2026.3.22,openclaw,2026.3.22,message,targets,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,accountId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,dryRun,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,message,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,effectId,false,string,"Message effect name/id for sendWithEffect (e.g., invisible ink)."
openclaw/2026.3.22,openclaw,2026.3.22,message,effect,false,string,"Alias for effectId (e.g., invisible-ink, balloons)."
openclaw/2026.3.22,openclaw,2026.3.22,message,media,false,string,"Media URL or local path. data: URLs are not supported here, use buffer."
openclaw/2026.3.22,openclaw,2026.3.22,message,filename,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,buffer,false,string,Base64 payload for attachments (optionally a data: URL).
openclaw/2026.3.22,openclaw,2026.3.22,message,contentType,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,mimeType,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,caption,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,path,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,filePath,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,replyTo,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,threadId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,asVoice,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,silent,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,quoteText,false,string,Quote text for Telegram reply_parameters
openclaw/2026.3.22,openclaw,2026.3.22,message,bestEffort,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,gifPlayback,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,forceDocument,false,boolean,Send image/GIF as document to avoid Telegram compression (Telegram only).
openclaw/2026.3.22,openclaw,2026.3.22,message,messageId,false,string,"Target message id for reaction. If omitted, defaults to the current inbound message id when available."
openclaw/2026.3.22,openclaw,2026.3.22,message,message_id,false,string,"snake_case alias of messageId. If omitted, defaults to the current inbound message id when available."
openclaw/2026.3.22,openclaw,2026.3.22,message,emoji,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,remove,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,targetAuthor,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,targetAuthorUuid,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,groupId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,limit,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pageSize,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pageToken,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,before,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,after,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,around,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,fromMe,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,includeArchived,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollOptionId,false,string,Poll answer id to vote for. Use when the channel exposes stable answer ids.
openclaw/2026.3.22,openclaw,2026.3.22,message,pollOptionIds,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollOptionIndex,false,number,"1-based poll option number to vote for, matching the rendered numbered poll choices."
openclaw/2026.3.22,openclaw,2026.3.22,message,pollOptionIndexes,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollQuestion,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollOption,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollDurationHours,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,pollMulti,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,channelId,false,string,Channel id filter (search/thread list/event create).
openclaw/2026.3.22,openclaw,2026.3.22,message,chatId,false,string,Chat id for chat-scoped metadata actions.
openclaw/2026.3.22,openclaw,2026.3.22,message,channelIds,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,memberId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,memberIdType,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,guildId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,userId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,openId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,unionId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,authorId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,authorIds,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,roleId,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,roleIds,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,participant,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,includeMembers,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,members,false,boolean,None
openclaw/2026.3.22,openclaw,2026.3.22,message,scope,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,kind,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,emojiName,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,stickerId,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,stickerName,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,stickerDesc,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,stickerTags,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,threadName,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,autoArchiveMin,false,number,None
openclaw/2026.3.22,openclaw,2026.3.22,message,appliedTags,false,array,None
openclaw/2026.3.22,openclaw,2026.3.22,message,query,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,eventName,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,eventType,false,string,None
openclaw/2026.3.22,openclaw,2026.3.22,message,startTime,false,string,None
